分區別,醫事機構代碼,醫事機構名稱,機構地址,電話區域號碼 ,電話號碼,特約類別,型態別,醫事機構種類,終止合約或歇業日期,開業狀況
"2","5935070111","大中藥局","","","","5","01","B","20200131","2"
"2","5935071172","健安藥局","苗栗縣卓蘭鎮上新里上新七之11號","04","25899617","5","02","B","","0"
"2","5935071207","合杏藥局","苗栗縣卓蘭鎮中正路129號","04","25896188","5","02","B","","0"
"2","5935071216","萊恩藥局","苗栗縣卓蘭鎮上新里上新7之1號","04","25899369","5","01","B","","0"
"2","5935071234","國良藥局","苗栗縣卓蘭鎮中山路111號","04","25899578","5","01","B","","0"
"2","5935071243","卓蘭千百岳大藥局","苗栗縣卓蘭鎮中山路82號","04","25895473","5","01","B","","0"
"2","5935080028","新興藥局","苗栗縣大湖鄉義和村南昌路25號","037","991367","5","02","B","","0"
"2","5935080055","臺健中西藥局","苗栗縣大湖鄉中正路19號","037","990638","5","01","B","","0"
"2","5935081105","永豐藥局","苗栗縣大湖鄉中正路四十八之二號","037","996712","5","02","B","","0"
"2","5935081123","景元藥局","苗栗縣大湖鄉中正路97號","037","996465","5","01","B","","0"
"2","5935081132","康城藥局","","","","5","02","B","20201122","2"
"2","5935081141","康城藥局","苗栗縣大湖鄉民生路69號","037","995188","5","01","B","","0"
"2","5935090015","永信藥局","苗栗縣公館鄉館中村榮光街16號","037","223597","5","02","B","","0"
"2","5935091138","逢生藥局","","","","5","02","B","20200303","2"
"2","5935091156","信安藥局","苗栗縣公館鄉大同路78號","037","237849","5","02","B","","0"
"2","5935091174","微風藥局","","","","5","01","B","20200430","2"
"2","5935091183","杏中藥局","","","","5","01","B","20180430","2"
"2","5935091245","芳鄰藥局","苗栗縣公館鄉玉泉村玉泉368之11號","037","223727","5","01","B","","0"
"2","5935091254","上恩藥局","苗栗縣公館鄉大同路180號","037","234008","5","02","B","","0"
"2","5935091263","懷慶中西藥局","苗栗縣公館鄉近光路94號","037","239234","5","01","B","","0"
"2","5935091272","杏中藥局","苗栗縣公館鄉館東村5鄰大同路174號","037","232611","5","01","B","","0"
"2","5935091281","逢生藥局","苗栗縣公館鄉大同路124號","037","227599","5","02","B","","0"
"2","5935100025","仁興藥局","苗栗縣銅鑼鄉銅鑼村中正路97號","037","983792","5","02","B","","0"
"2","5935100034","銅鑼藥局","苗栗縣銅鑼鄉銅鑼村中正路188號","037","981511","5","01","B","","0"
"2","5935101086","家嘉藥局","苗栗縣銅鑼鄉中正路128號","037","986388","5","01","B","","0"
"2","5935110030","民康藥局","","","","5","02","B","20190311","2"
"2","5935120027","裕祥藥局","苗栗縣頭屋鄉頭屋村尖豐路85號","037","253553","5","02","B","","0"
"2","5935130023","民享藥局","苗栗縣三義鄉廣盛村中正路147之3號","037","871498","5","02","B","","0"
"2","5935131075","安康藥局","苗栗縣三義鄉廣盛中正路114號","037","875958","5","01","B","","0"
"2","5935141044","一心藥局","苗栗縣西湖鄉三湖村店仔街42號","037","920868","5","02","B","","0"
"2","5935160012","東南藥局","苗栗縣三灣鄉銅鏡村通過寮15號","037","834275","5","02","B","","0"
"2","7112040031","國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院附設居家護理","新竹市北區金華里經國路一段442巷25號","03","5326151","6","02","C","","0"
"2","7132090028","國軍桃園總醫院附設居家護理所","桃園市龍潭區中興路168號2樓","03","4799595","6","02","C","","0"
"2","7133030053","國立臺灣大學醫學院附設醫院竹東分院附設居家護理所","新竹縣竹東鎮至善路52號","03","5943248","6","02","C","","0"
"2","7212010517","國泰醫療財團法人附設新竹居家護理所","新竹市東區中華路二段678號","03","5278999","6","02","C","","0"
"2","7212040015","財團法人台灣省私立桃園仁愛之家附設新竹新生醫院康護居家護理所","新竹市北區興南里西門街120號1樓","03","5222637","6","02","C","","0"
"2","7232010013","沙爾德聖保祿修女會醫療財團法人附設聖保祿居家護理所","桃園市桃園區建新街123號","03","3613141","6","02","C","","0"
"2","7332010015","聯新國際醫院桃新分院附設居家護理所","桃園市桃園區南海街7號4樓","03","3325678","6","02","C","","0"
"2","7332020020","天成醫療社團法人附設居家護理所","桃園市中壢區延平路155號11樓","03","4629292","6","02","C","","0"
"2","7332020039","中壢長榮醫院附設居家護理所","桃園市中壢區環中東路106巷1弄31號","03","4631230","6","02","C","","0"
"2","7332020048","懷寧醫院附設居家護理所","","","","6","02","C","20191209","2"
"2","7333050013","東元醫療社團法人附設居家護理所","新竹縣竹北市縣政二路69號","03","5527000","6","02","C","","0"
"2","7335010017","大千綜合醫院附設居家護理所","苗栗縣苗栗市信義街23號地下一樓","037","357125","6","02","C","","0"
"2","7335010026","大川醫院附設護理之家","","","","6","01","C","20190630","2"
"2","7335010035","梓榮醫療社團法人附設弘大居家護理所","苗栗縣苗栗市新東街135號1樓","037","361888","6","02","C","","0"
"2","7412010655","新迦居家護理所","新竹市東區東園里忠孝路440號3樓之2","03","5626966","6","02","C","","0"
"2","7412010682","德霖居家護理所","","","","6","02","C","20201207","2"
"2","7412010726","怡安居家護理所","新竹市東區綠水里博愛街120號2樓","03","5710095","6","02","C","","0"
"2","7412040537","人愛居家護理所","新竹市北區台溪里中華路三段9號11樓之4","03","5428040","6","02","C","","0"
"2","7412040591","和松居家護理所","新竹市北區磐石里和平路86巷11號1樓","03","5247350","6","02","C","","0"
"2","7412040626","大新居家護理所","新竹市北區湳雅里湳雅街187巷86號1樓","03","5322077","6","02","C","","0"
"2","7432011096","寬福護理之家","桃園市桃園區裕和街35號","03","3702500","6","01","C","","0"
"2","7432011149","護寧居家護理所","桃園市桃園區中埔二街80號5樓","03","3015858","6","02","C","","0"
"2","7432011185","敏盛綜合醫院附設居家護理所","","","","6","02","C","20190312","2"
"2","7432011238","樂福居家護理所","桃園市桃園區同德十街20巷21號9樓","03","2160080","6","02","C","","0"
"2","7432011461","中順居家護理所","桃園市桃園區中正路1316號12樓","03","3179113","6","02","C","","0"
"2","7432011667","富立順居家護理所","桃園市桃園區慈光街101巷15號2樓","09","39430656","6","02","C","","0"
"2","7432011685","敏盛綜合醫院附設居家護理所","","","","6","02","C","20201224","2"
"2","7432011747","弘成居家護理所","桃園市桃園區中埔一街328號1樓","03","3465666","6","02","C","","0"
"2","7432011872","敏盛綜合醫院附設居家護理所","桃園市桃園區經國路168號Ｂ3","03","3179599","6","02","C","","0"
"2","7432021163","祐民醫院附設居家護理所","桃園市中壢區民族路二段180號","03","4915656","6","02","C","","0"
"2","7432021270","中敏居家護理所","桃園市中壢區後寮一路329號","03","4379688","6","02","C","","0"
"2","7432021421","懷寧內科診所附設護理之家","","","","6","01","C","20200225","2"
"2","7432021449","晴康居家護理所","桃園市中壢區元化路二段126號7樓","09","05737624","6","02","C","","0"
"2","7432021556","馨安居家護理所","桃園市中壢區元化路224號12樓104室","03","2871090","6","02","C","","0"
"2","7432021574","晴天居家護理所","桃園市中壢區仁福三街72號8樓 ","09","35800983","6","02","C","","0"
"2","7432021592","懷寧醫院附設居家護理所","桃園市中壢區信義路97號2樓","03","4919119","6","02","C","","0"
"2","7432021609","懷寧護理之家","桃園市中壢區崇德三路250號1至4樓、252號1至4樓","03","4080143","6","01","C","","0"
"2","7432021627","倆安居家護理所","桃園市中壢區青雲路100號12樓之8","09","35068866","6","02","C","","0"
"2","7432030055","大溪婦幼助產所","桃園市大溪區金城路36巷8號1、2樓","03","3881868","8","04","C","","0"
"2","7432040097","怡仁綜合醫院附設居家護理所","桃園市楊梅區楊新北路321巷30號","03","4855566","6","02","C","","0"
"2","7432040140","姜博文附設同心居家護理所","","","","6","02","C","20190619","2"
"2","7432040195","姜博文診所附設同心居家護理所","桃園市楊梅區永美路333號3樓","03","2714927","6","02","C","","0"
"2","7432040220","天成醫院附設居家護理所","桃園市楊梅區中山北路1段356號","03","4782350","6","02","C","","0"
"2","7432051081","惠心居家護理所","桃園市蘆竹區長興路一段40之6號12樓","03","3126508","6","02","C","","0"
"2","7432051125","宜杏居家護理所","桃園市蘆竹區忠孝西路169巷20之6號4樓","03","2225465","6","02","C","","0"
"2","7432051152","六福居家護理所","桃園市蘆竹區六福路326號3樓","03","3210285","6","02","C","","0"
"2","7432060044","詠馨居家護理所","桃園市大園區中山南路136巷4弄10號","03","3852779","6","02","C","","0"
"2","7432070602","仁義護理之家","","","","6","01","C","20190406","2"
"2","7432070620","家馨居家護理所","桃園市龜山區復興一路230號5樓之3","03","2114920","6","02","C","","0"
"2","7432070782","幸福居家護理所","桃園市龜山區林森路103巷12弄25號1樓","03","3615234","6","02","C","","0"
"2","7432070808","庭安居家護理所","","","","6","02","C","20180910","2"
"2","7432081052","旭登護理之家","桃園市八德區樹仁三街601號1樓","03","3677666","6","01","C","","0"
"2","7432081061","敦仁診所附設居家護理所","桃園市八德區永豐路572巷21號","03","3708262","6","02","C","","0"
"2","7432081070","嘉育居家護理所","桃園市八德區中山路167號1樓","03","3732203","6","02","C","","0"
"2","7432081089","旭安居家護理所","桃園市八德區樹仁三街601之1號2樓","03","2181190","6","02","C","","0"
"2","7432081098","家安居家護理所","桃園市八德區廣豐路89號5樓","03","3559930","6","02","C","","0"
"2","7432081105","荃馨婦幼居家護理所","桃園市八德區廣福路167巷2號4樓之1","03","3713875","6","02","C","","0"
"2","7432081114","平安居家護理所","桃園市八德區正福街66號10樓","03","3777720","6","02","C","","0"
"2","7432091129","國家中山科學研究院石園診所附設居家護理所","桃園市龍潭區文化路6巷35號","03","4112127","6","02","C","","0"
"2","7432101059","仁仁居家護理所","桃園市平鎮區環南路二段280號18樓之1","03","4685666","6","02","C","","0"
"2","7432101148","陽明醫院附設居家護理所","","","","6","02","C","20190930","2"
"2","7432101200","陽明醫院附設居家護理所","桃園市平鎮區延平路二段56號","03","4929929","6","02","C","","0"
"2","7432101219","新恩居家護理所","桃園市平鎮區中豐路南勢二段102號","03","4395632","6","02","C","","0"
"2","7433020017","崇德護理之家","新竹縣新埔鎮下寮里義民路三段156巷90弄66號","03","5882000","6","01","C","","0"
"2","7433030522","富林護理之家","新竹縣竹東鎮陸豐里荳子埔5鄰55之9號","03","5121857","6","01","C","","0"
"2","7433030540","康照居家護理所","","","","6","02","C","20200806","2"
"2","7433051101","禾馨護理之家","新竹縣竹北市中華路977巷1號","03","5511038","6","01","C","","0"
"2","7433051183","美安居家護理所","新竹縣竹北市莊敬五街169號8樓","03","5517731","6","02","C","","0"
"2","7433051227","立晴居家護理所","","","","6","02","C","20180717","2"
"2","7433051290","東元綜合醫院附設居家護理所","","","","6","02","C","20181231","2"
"2","7433051389","菩心居家護理所","新竹縣竹北市新國里17鄰新光三街30號1樓","03","5556965","6","02","C","","0"
"2","7435010555","汎格安居家護理所","苗栗縣苗栗市福安里中華東街402號2樓","037","266070","6","02","C","","0"
"2","7435010573","男丁格爾居家護理所","苗栗縣苗栗市福安里29鄰富域街83號","037","262540","6","02","C","","0"
"2","7435010582","順馨居家護理所","苗栗縣苗栗市清華里為民街375號","037","372999","6","02","C","","0"
"2","7435010591","禾宜居家護理所","苗栗縣苗栗市中華路212巷29號","037","260895","6","02","C","","0"
"2","7435010608","協和醫院附設居家護理所","","","","6","02","C","20201230","2"
"2","7435020024","慈愛居家護理所","苗栗縣苑裡鎮舊社里舊社5－8號","037","744327","6","02","C","","0"
"2","7435040044","慈祐醫院附設護理之家","苗栗縣竹南鎮民治街17號6樓","037","476589","6","01","C","","0"
"2","7435060037","衛能居家護理所","苗栗縣後龍鎮東明里13鄰26-11號","037","726725","6","02","C","","0"
"2","7435080011","安心居家護理所","苗栗縣大湖鄉靜湖村下街31號","037","996267","6","02","C","","0"
"2","7435090017","愛鄰居家護理所","苗栗縣銅鑼鄉中平村慶興二巷6號","037","230231","6","02","C","","0"
"2","7435130016","佳諭居家護理所","苗栗縣三義鄉雙湖村13鄰雙湖5之1號7樓","037","873824","6","02","C","","0"
"2","7512040020","國軍新竹地區醫院附設民眾診療服務處附設居家護理所","新竹市北區武陵路3號","03","5348181","6","02","C","","0"
"2","7532010019","衛生福利部桃園醫院附設居家護理所","桃園市桃園區中山路1492號","03","3699721","6","02","C","","0"
"2","7532011061","臺北榮民總醫院桃園分院附設居家護理所","桃園市桃園區成功路三段100號","03","3384160","6","02","C","","0"
"2","7532111020","衛生福利部桃園醫院新屋分院附設居家護理所","桃園市新屋區新福二路6號","03","4758577","6","02","C","","0"
"2","7532130016","桃園市復興區衛生所附設居家護理","桃園市復興區澤仁里中正路42號","03","3821265","6","02","C","","0"
"2","7533010513","關西鎮衛生所附設居家護理所","新竹縣關西鎮西安里中山路207號","03","5872335","6","02","C","","0"
"2","7533020519","新埔鎮衛生所附設居家護理所","新竹縣新埔鎮中正路758號","03","5882017","6","02","C","","0"
"2","7533031049","臺北榮民總醫院新竹分院附設居家護理所","新竹縣竹東鎮中豐路一段81號","03","5962134","6","02","C","","0"
"2","7533031058","新竹縣竹東鎮衛生所附設居家護理所","新竹縣竹東鎮中正路221號","03","5943566","6","02","C","","0"
"2","7533050517","新竹縣竹北市衛生所附設居家護理所","新竹縣竹北市光明二街89號","03","5533381","6","02","C","","0"
"2","7533060513","新竹縣湖口鄉衛生所附設居家護理所","新竹縣湖口鄉中興街36號","03","5992654","6","02","C","","0"
